"Symbol","Name","Market","Listing","Industry","Sector","Industy_code","Industy_name"
"005420","코스모화학","KOSPI",True,"이산화티타늄 및 부산물, 황산코발트 및 부산물","기타 화학제품 제조업","2049","그 외 기타 화학제품 제조업"
"071950","코아스","KOSPI",True,"사무용가구,금속가구 도매,제조","가구 제조업","320","가구 제조업"
"192400","쿠쿠홀딩스","KOSPI",True,"주방용 전기기기 제조업","기타 금융업","649","기타 금융업"
"015590","큐로","KOSPI",True,"열교환기,압력용기,저장탱크,산업용보일러 제조","일반 목적용 기계 제조업","29176","증류기, 열 교환기 및 가스 발생기 제조업"
"006890","태경화학","KOSPI",True,"드라이아이스,액체탄산,고체탄산 제조","기초 화학물질 제조업","20121","산업용 가스 제조업"
"214420","토니모리","KOSPI",True,"스킨케어 베이직, 포인트 메이크업, 스킨케어 스페셜, 베이스 메이크업 등","기타 화학제품 제조업","20423","화장품 제조업"
"084870","티비에이치글로벌","KOSPI",True,"캐주얼의류,여성의류,남성의류 제조,도소매","봉제의복 제조업","141","봉제의복 제조업"
"091810","티웨이항공","KOSPI",True,"저가 항공운송","항공 여객 운송업","511","항공 여객 운송업"
"019490","하이트론씨스템즈","KOSPI",True,"영상음향기기(보안시스템,CCTV용 모니터,CRT,화상회의시스템),정보통신기기 제조","영상 및 음향기기 제조업","265","영상 및 음향 기기 제조업"
"000080","하이트진로","KOSPI",True,"소주","알코올음료 제조업","11122","소주 제조업"
"071050","한국금융지주","KOSPI",True,"금융지주회사","기타 금융업","64992","지주회사"
"017960","한국카본","KOSPI",True,"탄소섬유(카본프리프레그(낚시대,테니스라켓,골프 Shaft,스포츠레저용품)),합성수지,글라스페이퍼,LNG선박용 단열판넬 제조,도매","구조용 금속제품, 탱크 및 증기발생기 제조업","2512","산업용 난방 보일러, 금속탱크 및 유사 용기 제조업"
"161890","한국콜마","KOSPI",True,"화장품, 의약품","기타 화학제품 제조업","20423","화장품 제조업"
"034830","한국토지신탁","KOSPI",True,"부동산신탁 등","신탁업 및 집합투자업","642","신탁업 및 집합 투자업"
"047810","한국항공우주","KOSPI",True,"정부방산 및 완제기 수출(T-50계열, KUH계열, KT-1계열 등), 기체부품","항공기,우주선 및 부품 제조업","31311","유인 항공기, 항공 우주선 및 보조장치 제조업"
"003300","한일홀딩스","KOSPI",True,"지주사업","회사 본부 및 경영 컨설팅 서비스업","71531","경영 컨설팅업"
"051600","한전KPS","KOSPI",True,"일반전기공사,발전설비정비공사,점검,수리,엔지니어링","전기 및 통신 공사업","423","전기 및 통신 공사업"
"097230","한진중공업","KOSPI",True,"선박건조,기계플랜트 제조/토목공사,건축공사,조경공사,전기공사,가스공사,준설공사,기계설비공사","토목 건설업","41221","도로 건설업"
"101530","해태제과식품","KOSPI",True,"홈런볼, 오예스, 맛동산, 부라보콘 등","기타 식품 제조업","107","기타 식품 제조업"
"011200","현대상선","KOSPI",True,"정기,부정기,전용선,콘테이너선,자동차선,LNG선 해운","해상 운송업","50112","외항 화물 운송업"
"126560","현대에이치씨엔","KOSPI",True,"방송업","텔레비전 방송업","602","텔레비전 방송업"
"001450","현대해상","KOSPI",True,"손해보험(자동차보험)","보험업","65121","손해보험업"
"241590","화승엔터프라이즈","KOSPI",True,"","기타 금융업","6499","그 외 기타 금융업"
"006060","화승인더스트리","KOSPI",True,"포장용 합성수지 제조/신발,필름 판매/부동산 임대","플라스틱제품 제조업","2221","1차 플라스틱제품 제조업"
"000850","화천기공","KOSPI",True,"CNC선반,CNC밀링,연마기(금속공작기계),MC공작기계,COPY밀링기계,주방품 제조,도매","특수 목적용 기계 제조업","29223","금속 절삭기계 제조업"
"016580","환인제약","KOSPI",True,"의약품(신경정신질환치료제,소화기관용약제,연고) 제조,도매","의약품 제조업","21210","완제 의약품 제조업"
"298020","효성티앤씨","KOSPI",True,"섬유, 산업자재, 화학, 중공업, 건설, 무역,금융 등","화학섬유 제조업","2050","화학섬유 제조업"
"093370","후성","KOSPI",True,"불소화물 제조,도매","기초 화학물질 제조업","20129","기타 기초 무기화학 물질 제조업"
"079160","CJ CGV","KOSPI",True,"영화상영,영화관 운영","영화, 비디오물, 방송프로그램 제작 및 배급업","59141","영화관 운영업"
"000120","CJ대한통운","KOSPI",True,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting","도로 화물 운송업","493","도로 화물 운송업"
"037560","CJ헬로","KOSPI",True,"케이블TV, 인터넷서비스 등","텔레비전 방송업","60222","유선 방송업"
"294870","HDC현대산업개발","KOSPI",True,"외주주택, 자체공사, 일반건축, 토목 등","건물 건설업","411","건물 건설업"
"025000","KPX케미칼","KOSPI",True,"PPG,PU RESIN,우레탄수지,대향막박리재,반도체 CM PAD,Polyether Polyol,산업용기초화학제품,화공약품 제조,판매","기초 화학물질 제조업","20119","석탄화학계 화합물 및 기타 기초 유기화학 물질 제조업"
"023150","MH에탄올","KOSPI",True,"주정,탄산가스 제조","알코올음료 제조업","11121","주정 제조업"
"010950","S-Oil","KOSPI",True,"석유제품,가스,윤활기유,윤활유,그리스,석유화학제품 제조,도매","석유 정제품 제조업","19210","원유 정제처리업"
"034120","SBS","KOSPI",True,"TV,라디오방송,광고","텔레비전 방송업","60210","지상파 방송업"
"017670","SK텔레콤","KOSPI",True,"이동전화,무선호출서비스,부가통신","전기 통신업","61220","무선 및 위성 통신업"
"037270","YG PLUS","KOSPI",True,"광고대행,광고물 제작","인형,장난감 및 오락용품 제조업","334","인형, 장난감 및 오락용품 제조업"
"000050","경방","KOSPI",True,"섬유류(면사,면혼방사,면직물,면혼방직물,화섬사,화섬직물) 제조,도매,수출입","방적 및 가공사 제조업","13101","면 방적업"
"004200","고려개발","KOSPI",True,"도로건설공사,토목공사,건축공사","토목 건설업","41221","도로 건설업"
"005320","국동","KOSPI",True,"셔츠,스웨터,파자마(섬유제품) 제조,판매,수출/부동산 임대","생활용품 도매업","46413","남녀용 겉옷 및 셔츠 도매업"
"002720","국제약품","KOSPI",True,"항생제,안약,제약 제조,도매","의약품 제조업","21210","완제 의약품 제조업"
"001570","금양","KOSPI",True,"발포제,사카린,OPTSA,베나졸,TCA 제조","기초 화학물질 제조업","201","기초 화학물질 제조업"
"001260","남광토건","KOSPI",True,"토목공사,건축공사,기전공사,측량설계시공,용역/철구조물 제조","토목 건설업","41221","도로 건설업"
"002070","남영비비안","KOSPI",True,"여성내의류(스타킹,화운데이숀,란제리),카바링사 제조,수출입/부동산 매매,임대","봉제의복 제조업","14120","속옷 및 잠옷 제조업"
"002350","넥센타이어","KOSPI",True,"타이어,후랩,고무제타이어(승용자동차용,래디알구조) 제조","고무제품 제조업","22111","타이어 및 튜브 제조업"
"072710","농심홀딩스","KOSPI",True,"지주회사,투자자문,경영컨설팅 서비스","기타 금융업","64992","지주회사"
"058730","다스코","KOSPI",True,"데크플레이트,도로안전시설물(가드레일,강재방호책),건축용단열재보드(경질우레탄보드),신재생에너지사업","구조용 금속제품, 탱크 및 증기발생기 제조업","25112","구조용 금속 판제품 및 공작물 제조업"
"084690","대상홀딩스","KOSPI",True,"지주회사","기타 금융업","64992","지주회사"
"069620","대웅제약","KOSPI",True,"양약,의료기기 제조/화장품,의약부의품 도소매/부동산 임대","의약품 제조업","212","의약품 제조업"
"006650","대한유화","KOSPI",True,"폴리프로필렌,고밀도폴리에틸렌,나프타분해유분,올레핀류,혼합C4류,분해가솔린 제조","기초 화학물질 제조업","20111","석유화학계 기초 화학 물질 제조업"
"004830","덕성","KOSPI",True,"플라스틱레쟈,합성수지,합성피혁 제조,도매","플라스틱제품 제조업","22214","플라스틱 합성피혁 제조업"
"083380","동북아13호선박투자","KOSPI",True,"운수장비 임대","운송장비 임대업","761","운송장비 임대업"
"026960","동서","KOSPI",True,"식품 유통, 다류 및 연포장재 제조 등","음·식료품 및 담배 도매업","4632","가공식품 도매업"
"028100","동아지질","KOSPI",True,"보링그라우팅공사,토공사,철근콘크리트공사,상하수도공사,비계구조물해체공사,수중공사/지질조사,시공감리","기반조성 및 시설물 축조관련 전문공사업","421","기반조성 및 시설물 축조관련 전문공사업"
"006040","동원산업","KOSPI",True,"원양어업,수산물가공(참치캔,맛김,어묵,맛살),도소매/음료사업(상쾌한아침)","어로 어업","03111","원양 어업"
"003160","디아이","KOSPI",True,"반도체검사장비,전자부품,레저용품,석제품 제조,판매,오파,부동산임대업","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","27212","전자기 측정, 시험 및 분석 기구 제조업"
"007340","디티알오토모티브","KOSPI",True,"자동차용 밧데리","일차전지 및 축전지 제조업","28202","축전지 제조업"
"026890","디피씨","KOSPI",True,"전자레인지용 고압변성기,리엑터,디지탈위성방송수신기 제조","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","2811","전동기, 발전기 및 전기 변환장치 제조업"
"027740","마니커","KOSPI",True,"닭고기,햄,계육가공제품,계육,육가공제품 제조,판매,유통/양계관련사업/부동산임대/수출입대행","도축, 육류 가공 및 저장 처리업","1012","육류 가공 및 저장 처리업"
"088980","맥쿼리인프라","KOSPI",True,"증권투자회사","신탁업 및 집합투자업","64201","신탁업 및 집합 투자업"
"017180","명문제약","KOSPI",True,"의약품(ROBAXIN 주사,KIMITE패취) 제조,판매","의약품 제조업","21210","완제 의약품 제조업"
"009680","모토닉","KOSPI",True,"자동차용 기화기(캬브레타,다이캐스트,연료펌프) 제조,판매","자동차 신품 부품 제조업","303","자동차 신품 부품 제조업"
"134380","미원화학","KOSPI",True,"계면활성제, 황산및분황","기타 화학제품 제조업","20421","계면활성제 제조업"
"096300","베트남개발1","KOSPI",True,"투자신탁","신탁업 및 집합투자업","64201","신탁업 및 집합 투자업"
"018260","삼성에스디에스","KOSPI",True,"IT서비스, 물류BPO","컴퓨터 프로그래밍, 시스템 통합 및 관리업","62021","컴퓨터 시스템 통합 자문 및 구축 서비스업"
"010140","삼성중공업","KOSPI",True,"선박(벌크선,원유운반선),철구조물,에너지플랜트 생산,판매/토목건축업","선박 및 보트 건조업","3111","선박 및 수상 부유 구조물 건조업"
"016360","삼성증권","KOSPI",True,"유가증권의 매매,위탁매매,인수주선","금융 지원 서비스업","66121","증권 중개업"
"002170","삼양통상","KOSPI",True,"피혁원단,혁제운동화,혁제장갑,혁제스포츠용품 제조,상품중개,무역","가죽, 가방 및 유사제품 제조업","15110","모피 및 가죽 제조업"
"002810","삼영무역","KOSPI",True,"화공약품, 안경렌즈","기타 전문 도매업","46739","기타 화학 물질 및 화학제품 도매업"
"009770","삼정펄프","KOSPI",True,"지류화장지,안면용,위생용 티슈 제조,판매","펄프, 종이 및 판지 제조업","171","펄프, 종이 및 판지 제조업"
"010960","삼호개발","KOSPI",True,"토공사,철근콘크리트공사,포장공사,미장방수공사,상하수도공사,수중공사,비계구조물해체공사/골재,아스콘 제조,판매,중기임대","기반조성 및 시설물 축조관련 전문공사업","421","기반조성 및 시설물 축조관련 전문공사업"
"000390","삼화페인트공업","KOSPI",True,"유성페인트,수성페인트,PCM도료 제조","기타 화학제품 제조업","20411","일반용 도료 및 관련제품 제조업"
